time [sec],V [mV],I [mA]
18755.03,3501.482,1749.563
18762.42,3498.481,1749.772
18768.43,3495.452,1749.415
18774.28,3492.429,1749.286
18781.31,3489.42,1749.621
18787.51,3486.413,1749.486
18793.79,3483.4,1749.704
18800.27,3480.399,1749.413
18805.71,3477.39,1749.568
18812.2,3474.376,1749.804
18817.65,3471.355,1749.687
18823.21,3468.351,1749.451
18829.27,3465.341,1749.644
18834.7,3462.339,1749.536
18840.05,3459.281,1749.586
18845.23,3456.266,1749.69
18850.43,3453.243,1749.661
18856.28,3450.204,1750.025
18861.31,3447.121,1749.472
18866.11,3444.115,1749.483
18871.51,3441.11,1749.582
18876.48,3438.067,1749.319
18880.98,3435.045,1749.556
18885.93,3432.035,1749.652
18890.69,3429.007,1749.429
18895.68,3425.997,1749.66
18900.13,3422.966,1749.292
18904.7,3419.952,1749.35
18909.69,3416.929,1749.418
18913.89,3413.925,1750.189
18918.31,3410.877,1749.797
18923.04,3407.877,1749.632
18926.84,3404.815,1749.578
18931.68,3401.804,1749.658
18936.14,3398.794,1749.854
18939.96,3395.762,1749.527
18944.25,3392.742,1749.522
18948.53,3389.648,1749.57
18952.95,3386.629,1749.65
18956.95,3383.622,1749.667
18960.81,3380.583,1749.757
18964.84,3377.583,1749.726
18968.75,3374.567,1749.602
18972.77,3371.526,1749.615
18976.67,3368.47,1749.786
18980.52,3365.429,1749.564
18984.21,3362.424,1749.818
18988.35,3359.385,1749.651
18991.98,3356.339,1749.65
18995.91,3353.337,1749.758
18999.53,3350.254,1749.561
19003.17,3347.238,1749.74
19007.05,3344.193,1749.529
19010.32,3341.157,1749.47
19013.71,3338.118,1749.604
19017.52,3335.093,1749.686
19021.27,3332.041,1749.666
19024.77,3329.019,1749.494
19028.27,3325.986,1749.479
19031.45,3322.976,1749.467
19034.94,3319.919,1749.717
19038.27,3316.914,1749.44
19041.73,3313.84,1749.3
19045.11,3310.82,1749.613
19048.06,3307.816,1749.447
19051.28,3304.768,1749.81
19054.55,3301.766,1749.513
19057.83,3298.761,1749.923
19060.7,3295.681,1749.8
19064.05,3292.673,1749.648
19067.0,3289.593,1749.596
19069.95,3286.566,1749.355
19073.1,3283.54,1749.303
19075.88,3280.489,1749.272
19079.15,3277.463,1749.354
19082.08,3274.419,1749.598
19084.85,3271.4,1749.939
19087.85,3268.328,1749.589
19090.48,3265.316,1749.679
19093.44,3262.313,1749.661
19096.25,3259.257,1749.609
19098.91,3256.231,1749.817
19101.45,3253.229,1749.59
19104.36,3250.192,1749.7
19106.99,3247.187,1749.548
19109.52,3244.136,1749.65
19112.08,3241.133,1749.637
19114.79,3238.111,1749.555
19117.31,3235.096,1749.475
19119.76,3232.032,1749.686
19122.33,3228.989,1749.139
19124.64,3225.967,1749.455
19127.36,3222.923,1749.482
19129.7,3219.914,1749.497
19132.08,3216.897,1749.592
19134.54,3213.864,1749.757
19136.74,3210.855,1749.524
19139.25,3207.8,1749.675
19141.37,3204.756,1749.613
19143.7,3201.752,1749.837
19145.85,3198.706,1749.652
19148.13,3195.688,1749.568
19150.43,3192.665,1749.901
19152.52,3189.646,1749.589
19154.6,3186.628,1749.397
19156.64,3183.627,1749.413
19158.84,3180.587,1749.805
19160.88,3177.571,1749.699
19162.78,3174.552,1749.372
19164.93,3171.482,1749.603
19166.96,3168.478,1749.472
19168.8,3165.45,1749.647
19170.85,3162.446,1749.66
19172.61,3159.428,1749.537
19174.58,3156.418,1749.456
19176.52,3153.366,1749.363
19178.38,3150.31,1749.471
19180.24,3147.212,1749.654
19181.96,3144.185,1749.495
19183.75,3141.115,1749.68
19185.55,3138.069,1749.512
19187.2,3135.063,1749.952
19189.0,3132.031,1749.553
19190.65,3129.031,1749.589
19192.32,3126.004,1749.585
19193.78,3122.979,1749.732
19195.42,3119.972,1749.66
19196.93,3116.96,1749.613
19198.49,3113.952,1749.46
19200.12,3110.935,1749.342
19201.82,3107.928,1749.539
19203.23,3104.854,1749.422
19204.74,3101.82,1749.541
19206.24,3098.809,1749.371
19207.76,3095.753,1749.29
19209.33,3092.701,1749.733
19210.67,3089.599,1749.629
19212.12,3086.55,1749.835
19213.68,3083.505,1749.557
19214.94,3080.477,1749.581
19216.4,3077.45,1749.484
19217.72,3074.388,1749.682
19218.91,3071.32,1749.647
19220.4,3068.292,1749.637
19221.47,3065.273,1749.922
19223.0,3062.232,1749.747
19224.12,3059.225,1749.263
19225.39,3056.171,1749.717
19226.55,3053.133,1749.593
19227.91,3050.073,1749.82
19229.05,3047.064,1749.364
19230.27,3044.059,1749.341
19231.47,3041.025,1749.771
19232.62,3037.943,1749.454
19233.6,3034.883,1750.039
19234.75,3031.878,1749.441
19235.88,3028.82,1749.781
19237.06,3025.781,1749.337
19238.04,3022.765,1749.637
19239.09,3019.732,1749.877
19240.16,3016.706,1750.024
19241.17,3013.702,1749.361
19242.17,3010.666,1749.763
19243.27,3007.626,1749.923
19244.12,3004.561,1749.573
19245.13,3001.536,1749.634
19245.31,3001.131,1749.787
